STATIONID,NAME,RIVERNAME,DISTRICT,STATION,DATE,TIME,DateTime,LEVEL(m),CUMMRF,DAILYRF,NormalLevel,AlertLevel,WarningLevel,DangerLevel,Level,GEOCODE,Day,Month,CUMMRF1
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:15 AM,6/13/2021 6:15,15.92,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:30 AM,6/13/2021 6:30,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:45 AM,6/13/2021 6:45,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:00 AM,6/13/2021 7:00,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:15 AM,6/13/2021 7:15,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:30 AM,6/13/2021 7:30,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:45 AM,6/13/2021 7:45,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:00 AM,6/13/2021 8:00,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:15 AM,6/13/2021 8:15,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:30 AM,6/13/2021 8:30,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:45 AM,6/13/2021 8:45,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:00 AM,6/13/2021 9:00,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:15 AM,6/13/2021 9:15,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:30 AM,6/13/2021 9:30,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:45 AM,6/13/2021 9:45,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:00 AM,6/13/2021 10:00,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:15 AM,6/13/2021 10:15,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:30 AM,6/13/2021 10:30,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:45 AM,6/13/2021 10:45,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:00 AM,6/13/2021 11:00,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:15 AM,6/13/2021 11:15,15.96,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:30 AM,6/13/2021 11:30,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:45 AM,6/13/2021 11:45,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,12:00 PM,6/13/2021 12:00,15.97,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,12:15 PM,6/13/2021 12:15,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,12:30 PM,6/13/2021 12:30,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,12:45 PM,6/13/2021 12:45,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,1:00 PM,6/13/2021 13:00,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,1:30 PM,6/13/2021 13:30,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,1:45 PM,6/13/2021 13:45,15.95,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,2:00 PM,6/13/2021 14:00,15.93,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,2:15 PM,6/13/2021 14:15,15.91,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,2:30 PM,6/13/2021 14:30,15.92,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,2:45 PM,6/13/2021 14:45,15.91,1367,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,3:00 PM,6/13/2021 15:00,15.93,1368,2,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,3:15 PM,6/13/2021 15:15,16.12,1370,2,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,3:30 PM,6/13/2021 15:30,16.18,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,3:45 PM,6/13/2021 15:45,16.15,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,4:00 PM,6/13/2021 16:00,16.18,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,4:15 PM,6/13/2021 16:15,16.14,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,4:30 PM,6/13/2021 16:30,16.1,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,4:45 PM,6/13/2021 16:45,16.07,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,5:00 PM,6/13/2021 17:00,16.06,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,5:15 PM,6/13/2021 17:15,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,5:30 PM,6/13/2021 17:30,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,5:45 PM,6/13/2021 17:45,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:00 PM,6/13/2021 18:00,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:15 PM,6/13/2021 18:15,16.02,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:30 PM,6/13/2021 18:30,16,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,6:45 PM,6/13/2021 18:45,16.01,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:00 PM,6/13/2021 19:00,16.01,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:15 PM,6/13/2021 19:15,16.01,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:30 PM,6/13/2021 19:30,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,7:45 PM,6/13/2021 19:45,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:00 PM,6/13/2021 20:00,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:15 PM,6/13/2021 20:15,16.04,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:30 PM,6/13/2021 20:30,16.01,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,8:45 PM,6/13/2021 20:45,16,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:00 PM,6/13/2021 21:00,16,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:15 PM,6/13/2021 21:15,16,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:30 PM,6/13/2021 21:30,15.98,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,9:45 PM,6/13/2021 21:45,15.98,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:00 PM,6/13/2021 22:00,15.98,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:30 PM,6/13/2021 22:30,15.97,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,10:45 PM,6/13/2021 22:45,15.98,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:00 PM,6/13/2021 23:00,15.97,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:30 PM,6/13/2021 23:30,15.97,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/13/2021,11:45 PM,6/13/2021 23:45,15.97,1370,3,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",13,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:00 AM,6/14/2021 0:00,15.97,1370,4,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:30 AM,6/14/2021 0:30,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:45 AM,6/14/2021 0:45,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,1:00 AM,6/14/2021 1:00,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,1:30 AM,6/14/2021 1:30,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,1:45 AM,6/14/2021 1:45,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,2:00 AM,6/14/2021 2:00,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,2:30 AM,6/14/2021 2:30,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,2:45 AM,6/14/2021 2:45,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,3:30 AM,6/14/2021 3:30,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,3:45 AM,6/14/2021 3:45,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,4:00 AM,6/14/2021 4:00,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,4:30 AM,6/14/2021 4:30,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,4:45 AM,6/14/2021 4:45,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,5:00 AM,6/14/2021 5:00,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,5:30 AM,6/14/2021 5:30,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,5:45 AM,6/14/2021 5:45,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,6:00 AM,6/14/2021 6:00,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,6:30 AM,6/14/2021 6:30,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,6:45 AM,6/14/2021 6:45,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,7:00 AM,6/14/2021 7:00,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,7:30 AM,6/14/2021 7:30,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,7:45 AM,6/14/2021 7:45,15.91,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,8:00 AM,6/14/2021 8:00,15.91,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,8:30 AM,6/14/2021 8:30,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,8:45 AM,6/14/2021 8:45,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,9:00 AM,6/14/2021 9:00,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,9:15 AM,6/14/2021 9:15,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,9:30 AM,6/14/2021 9:30,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,10:00 AM,6/14/2021 10:00,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,10:15 AM,6/14/2021 10:15,15.97,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,10:30 AM,6/14/2021 10:30,15.97,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,10:45 AM,6/14/2021 10:45,15.97,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,11:00 AM,6/14/2021 11:00,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,11:15 AM,6/14/2021 11:15,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,11:30 AM,6/14/2021 11:30,15.96,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,11:45 AM,6/14/2021 11:45,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:00 PM,6/14/2021 12:00,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:15 PM,6/14/2021 12:15,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:30 PM,6/14/2021 12:30,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,12:45 PM,6/14/2021 12:45,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,1:00 PM,6/14/2021 13:00,15.95,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,1:15 PM,6/14/2021 13:15,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,1:30 PM,6/14/2021 13:30,15.93,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,2:00 PM,6/14/2021 14:00,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
3315480,Country Homes,Sg Bakau,Gombak,Country Homes,6/14/2021,2:15 PM,6/14/2021 14:15,15.92,1370,0,15.8,17.5,17.8,18.5,Normal,"3.325372,101.516026",14,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,9:15 AM,6/9/2021 9:15,3.32,630,12,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,735
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,9:30 AM,6/9/2021 9:30,3.34,630,12,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,9:45 AM,6/9/2021 9:45,3.34,630,12,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,10:00 AM,6/9/2021 10:00,3.36,631,13,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,10:15 AM,6/9/2021 10:15,3.37,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,10:30 AM,6/9/2021 10:30,3.39,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,10:45 AM,6/9/2021 10:45,3.4,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,11:00 AM,6/9/2021 11:00,3.4,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,11:15 AM,6/9/2021 11:15,3.41,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,11:30 AM,6/9/2021 11:30,3.44,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,11:45 AM,6/9/2021 11:45,3.44,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,12:00 PM,6/9/2021 12:00,3.49,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,12:15 PM,6/9/2021 12:15,3.5,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,12:30 PM,6/9/2021 12:30,3.54,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,12:45 PM,6/9/2021 12:45,3.59,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,1:00 PM,6/9/2021 13:00,3.6,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,1:15 PM,6/9/2021 13:15,3.64,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,1:30 PM,6/9/2021 13:30,3.66,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,1:45 PM,6/9/2021 13:45,3.67,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,2:30 PM,6/9/2021 14:30,3.69,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,2:45 PM,6/9/2021 14:45,3.71,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,3:00 PM,6/9/2021 15:00,3.72,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,3:15 PM,6/9/2021 15:15,3.72,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,3:30 PM,6/9/2021 15:30,3.72,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
2816441,Sg Langat di Dengkil,Sg Langat,Sepang,Dengkil,6/9/2021,3:45 PM,6/9/2021 15:45,3.71,632,14,3.9,6.4,6.95,7.5,Normal,"2.976811,101.570513",9,6,
